Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,buttons
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,"buttons, hooks and eyes, pins and needles"
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,needles
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,shoe laces
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,zippers
D,Clothing,26, Lace and Embroidery,D.26.02,Sewing and Fasteners,sewing boxes
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",lace
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery","lace and embroidery, ribbons and braid"
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",lace trimmings
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",ribbons
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",elastic ribbons
D,Clothing,26, Lace and Embroidery,D.26.03,"Lace, Ribbons, and Embroidery",embroidery
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,artificial flowers
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,artificial fruit
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,artificial garlands
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,trimmings for clothing
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,"badges for wear, not of precious metal"
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,brooches for clothing
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,brooches [clothing accessories]
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,belt clasps
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,belt buckles
D,Clothing,26, Lace and Embroidery,D.26.04,Decorative Items,brassards
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,carpets
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,rugs
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,door mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,yoga mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,floor mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,artificial turf
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,vinyl floor coverings
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,linoleum
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,carpet underlay
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,rubber mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,carpet tiles
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,area rugs
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,reed mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,pet feeding mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,non-slip mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,non-slip mats for baths
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,floor mats for vehicles
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,gymnastic mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,gymnasium mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,personal exercise mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,flooring materials for vehicles
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,bath mats
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,"carpets, rugs, mats and matting, linoleum and other materials for covering existing floors"
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,carpets and rugs
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,mats of woven rope for ski slopes
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,bathroom rugs
D,Clothing,27, Floor Coverings,D.27.01,Floor Coverings,floor coverings and artificial ground coverings
D,Clothing,27, Floor Coverings,D.27.02,Wall Coverings,wallpaper
D,Clothing,27, Floor Coverings,D.27.02,Wall Coverings,wall hangings (non-textile)
D,Clothing,27, Floor Coverings,D.27.02,Wall Coverings,textile wallpaper
D,Clothing,27, Floor Coverings,D.27.02,Wall Coverings,"decorative wall hangings, not of textile"
D,Clothing,27, Floor Coverings,D.27.02,Wall Coverings,non-textile wall hangings
D,Clothing,27, Floor Coverings,D.27.02,Wall Coverings,wallpapers
D,Clothing,27, Floor Coverings,D.27.02,Wall Coverings,wall and ceiling coverings
D,Clothing,27, Floor Coverings,D.27.02,Wall Coverings,non-textile wall hangings
D,Clothing,34, Tobacco Products,D.34.02,Matches,matches
D,Clothing,34, Tobacco Products,D.34.03,Electronic Cigarettes,electronic cigarettes
D,Clothing,34, Tobacco Products,D.34.03,Electronic Cigarettes,liquid nicotine solutions for use in electronic cigarettes
D,Clothing,34, Tobacco Products,D.34.03,Electronic Cigarettes,liquid solutions for use in electronic cigarettes
D,Clothing,34, Tobacco Products,D.34.03,Electronic Cigarettes,"flavorings, other than essential oils, for use in electronic cigarettes"
D,Clothing,34, Tobacco Products,D.34.03,Electronic Cigarettes,oral vaporizers for smokers
D,Clothing,34, Tobacco Products,D.34.03,Electronic Cigarettes,cartridges sold filled with chemical flavorings in liquid form for electronic cigarettes
D,Clothing,34, Tobacco Products,D.34.04,Cigarettes,cigarettes
D,Clothing,34, Tobacco Products,D.34.04,Cigarettes,"cigarettes containing tobacco substitutes, not for medical purposes"
D,Clothing,34, Tobacco Products,D.34.05,Cigars,cigars
D,Clothing,34, Tobacco Products,D.34.05,Cigars,cigarillos
D,Clothing,34, Tobacco Products,D.34.05,Cigars,cigar cases
D,Clothing,34, Tobacco Products,D.34.05,Cigars,cigar cutters
D,Clothing,34, Tobacco Products,D.34.05,Cigars,cigar holders
D,Clothing,34, Tobacco Products,D.34.05,Cigars,cigar cases
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,smoker's articles
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,smokers' articles
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,ashtrays for smokers
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,ashtrays
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,lighters for smokers
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,lighters
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,cigarette holders
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,cigarette cases
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,cigarette tips
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,cigarette papers
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,cigarette tubes
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,tobacco pouches
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,tobacco jars
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,tobacco pipes
D,Clothing,34, Tobacco Products,D.34.01,Tobacco,"tobacco, raw or manufactured"
D,Clothing,34, Tobacco Products,D.34.01,Tobacco,tobacco products for the purpose of being heated
D,Clothing,34, Tobacco Products,D.34.01,Tobacco,tobacco substitutes
D,Clothing,34, Tobacco Products,D.34.01,Tobacco,tobacco substitutes (not for medical purposes)
D,Clothing,34, Tobacco Products,D.34.01,Tobacco,chewing tobacco
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,snuff
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,snus
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,herbs for smoking
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,pipe tobacco
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,humidor
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,pocket machines for rolling cigarettes
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,"flavourings, other than essential oils, for use in electronic cigarettes"
D,Clothing,34, Tobacco Products,D.34.06,Smokers' Articles,liquids for electronic cigarettes
E,Construction,6, Metal Products,E.06.01,Common Metals and Alloys,common metals
E,Construction,6, Metal Products,E.06.01,Common Metals and Alloys,common metals and their alloys
E,Construction,6, Metal Products,E.06.01,Common Metals and Alloys,alloys of common metal
E,Construction,6, Metal Products,E.06.01,Common Metals and Alloys,steel alloys
E,Construction,6, Metal Products,E.06.01,Common Metals and Alloys,"common metals, unwrought or semi-wrought"
E,Construction,6, Metal Products,E.06.01,Common Metals and Alloys,ores
E,Construction,6, Metal Products,E.06.01,Common Metals and Alloys,ores of metal
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,transportable buildings of metal
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,metal building materials
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,building materials of metal
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,buildings of metal
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,"buildings, transportable, of metal"
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,materials of metal for railway tracks
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,fences of metal
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,doors of metal
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,windows of metal
E,Construction,6, Metal Products,E.06.02,Building Materials and Structures,signboards of metal
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,ironmongery
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,small items of metal hardware
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,metal hardware
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,fittings of metal for furniture
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,door handles of metal
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,screws of metal
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,bolts of metal
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,hinges of metal
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,nails
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,"locks of metal, other than electric"
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,junctions of metal for pipes
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,door fittings of metal
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,nuts of metal
E,Construction,6, Metal Products,E.06.03,Hardware and Fittings,fittings of metal for windows
E,Construction,6, Metal Products,E.06.04,Pipes and Tubes,pipes and tubes of metal
E,Construction,6, Metal Products,E.06.04,Pipes and Tubes,pipes of metal
E,Construction,6, Metal Products,E.06.04,Pipes and Tubes,junctions of metal for pipes
E,Construction,6, Metal Products,E.06.04,Pipes and Tubes,"valves of metal, other than parts of machines"
E,Construction,6, Metal Products,E.06.05,Non-electric Cables and Wires,non-electric cables and wires of common metal
E,Construction,6, Metal Products,E.06.05,Non-electric Cables and Wires,chains of metal
E,Construction,6, Metal Products,E.06.06,Other Metal Products,safes
E,Construction,6, Metal Products,E.06.06,Other Metal Products,works of art of common metal
E,Construction,6, Metal Products,E.06.06,Other Metal Products,padlocks
E,Construction,6, Metal Products,E.06.06,Other Metal Products,boxes of common metal
E,Construction,6, Metal Products,E.06.06,Other Metal Products,parts and fittings for all the aforesaid goods
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,rubber and rubber goods
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,"rubber, gutta-percha, gum, asbestos, mica and goods made from these materials and not included in other classes"
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,synthetic rubber
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,"rubber, raw or semi-worked"
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,rubber stoppers
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,rings of rubber
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,"flexible hoses, not of metal"
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,"flexible tubes, not of metal"
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,"flexible pipes, not of metal"
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,watering hose
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,connecting hose for vehicle radiators
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,caulking materials
E,Construction,17, Rubber and Plastic Products,E.17.01,Rubber and Rubber Goods,padding materials of rubber or plastics
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials","packing, stopping and insulating materials"
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulating materials
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",sealant compounds for joints
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",gaskets
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",pipe gaskets
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",waterproof packings
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",soundproofing materials
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulating fabrics
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulating paints
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",non-conducting materials for retaining heat
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulators
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",electrical insulating materials
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulating refractory materials
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",substances for insulating buildings against moisture
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulating varnish
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulating tapes
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulating gloves
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials","seals, sealants and fillers"
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",expansion joint fillers
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",insulating plaster
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",floating anti-pollution barriers
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials",seals
E,Construction,17, Rubber and Plastic Products,E.17.02,"Packing, Stopping, and Insulating Materials","junctions, not of metal, for pipes"
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,plastics in extruded form for use in manufacture
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,"plastic substances, semi-processed"
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,plastic sheeting for agricultural purposes
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,"plastic film, other than for wrapping"
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,semi-processed plastics
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,plastic materials in extruded form
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,"plastic substances, semi-processed"
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,hoses of textile material
E,Construction,17, Rubber and Plastic Products,E.17.03,Plastics and Semi-Processed Goods,"plastic substances, semi-processed"
E,Construction,17, Rubber and Plastic Products,E.17.04,Asbestos and Related Materials,asbestos
E,Construction,17, Rubber and Plastic Products,E.17.04,Asbestos and Related Materials,gutta-percha
E,Construction,17, Rubber and Plastic Products,E.17.04,Asbestos and Related Materials,insulators
E,Construction,17, Rubber and Plastic Products,E.17.04,Asbestos and Related Materials,"rubber, gutta-percha, gum, asbestos, mica and goods made from these materials and not included in other classes"
E,Construction,17, Rubber and Plastic Products,E.17.99,Other Rubber and Plastic Products,all included in class 17
E,Construction,17, Rubber and Plastic Products,E.17.99,Other Rubber and Plastic Products,"self-adhesive tapes, other than stationery and not for medical or household purposes"
E,Construction,19, Building Materials,E.19.01,Building Materials (Non-Metallic),non-metallic building materials
